NUMERO_ORDEN,FECHA_CORTE,FECHA_REGISTRO,ANO_EJEC,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,COMISIONADO,CENTRO_COSTO,FECHA_INICIO_COMISION,FECHA_FIN_COMISION,FECHA_RENDICION_VIATICOS,FF_PVI,TIPO_RUTA,MONTO_TOTAL_VIATICO_PVI,MONTO_PASAJE,GASTO_ALIMENTACION,GASTO_HOSPEDAJE,GASTO_MOVILIDAD
N_410,20230731,20190517,2019,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PLANEAMIENTO  PROGRAMACION E INVERSION,20190520,20190520,20190613,0,A,320,1100,75,155,90
N_411,20230731,20190613,2019,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PLANEAMIENTO  PROGRAMACION E INVERSION,20190603,20190605,20190702,0,A,640,826.72,122,285,192
N_412,20230731,20190620,2019,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PLANEAMIENTO  PROGRAMACION E INVERSION,20190624,20190625,20190702,0,A,640,764.66,196.5,260,184
N_413,20230731,20190207,2019,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PLANEAMIENTO  PROGRAMACION E INVERSION,20190206,20190208,20190215,0,A,640,1020,205,360,75
N_414,20230731,20190128,2019,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PLANEAMIENTO  PROGRAMACION E INVERSION,20190122,20190124,20190214,0,A,640,1250,118,300,192
N_415,20230731,20190220,2019,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20190221,20190223,20190314,0,A,640,1200,130,0,192
N_416,20230731,20190227,2019,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20190225,20190228,20190320,0,A,960,980,268,390,242
N_417,20230731,20190717,2019,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PLANEAMIENTO  PROGRAMACION E INVERSION,20190721,20190723,20190808,0,A,693.33,680,173.4,340,192
N_418,20230731,20190925,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20190927,20190927,20191002,0,T,320,0,140,0,96
N_419,20230731,20200124,2020,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20200121,20200121,20200218,0,A,320,913.12,79,150,96
N_420,20230731,20191122,2019,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20191121,20191122,20191217,0,T,320,0,49,130,92
N_421,20230731,20191030,2019,LIMA,LIMA,LIMA,150101,0x3EE67DAE44499447CCF36BC9177CF5A8,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20191030,20191031,20191119,0,A,320,1480.35,138,130,52
N_422,20230731,20190219,2019,LIMA,LIMA,LIMA,150101,0x40171832EA4B79DBF41BDB03BB8E16BA,OFICINA DE RECURSOS HUMANOS,20190220,20190222,20190311,0,T,640,300,248,200,192
N_423,20230731,20191127,2019,LIMA,LIMA,LIMA,150101,0x4318346ACB3BABE8F020BC600B48FE22,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20191203,20191206,20191213,9,T,973.33,300,420.5,270,288
N_424,20230731,20230130,2023,LIMA,LIMA,LIMA,150101,0x436F084F1DCC7BB2E8883A490EF0AE81,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20230119,20230120,20230217,0,A,320,2310.18,76.4,120,96
N_425,20230731,20221026,2022,LIMA,LIMA,LIMA,150101,0x438627010E4B5BDB52787B80F2BE7EA8,PROCURADURIA PUBLICA REGIONAL,20221103,20221105,20221121,0,A,640,1290,65.4,0,302
N_426,20230731,20210917,2021,LIMA,LIMA,LIMA,150101,0x438627010E4B5BDB52787B80F2BE7EA8,PROCURADURIA PUBLICA REGIONAL,20210915,20210916,20210927,0,A,373.33,1200,59.4,0,146
N_427,20230731,20220322,2022,LIMA,LIMA,LIMA,150101,0x438627010E4B5BDB52787B80F2BE7EA8,PROCURADURIA PUBLICA REGIONAL,20220322,20220323,20220406,0,A,360,1600,61,0,96
N_428,20230731,20190905,2019,LIMA,LIMA,LIMA,150101,0x438627010E4B5BDB52787B80F2BE7EA8,PROCURADURIA PUBLICA REGIONAL,20190910,20190914,20190916,9,A,1280,750,185.5,320,384
N_429,20230731,20190610,2019,LIMA,LIMA,LIMA,150101,0x438627010E4B5BDB52787B80F2BE7EA8,PROCURADURIA PUBLICA REGIONAL,20190613,20190614,20190621,9,A,640,800,97.7,120,292
N_430,20230731,20190610,2019,LIMA,LIMA,LIMA,150101,0x438627010E4B5BDB52787B80F2BE7EA8,PROCURADURIA PUBLICA REGIONAL,20190603,20190604,20190618,9,A,320,941.07,46.8,155,118.2
N_431,20230731,20190509,2019,LIMA,LIMA,LIMA,150101,0x438627010E4B5BDB52787B80F2BE7EA8,PROCURADURIA PUBLICA REGIONAL,20190509,20190510,20190524,0,A,320,590.94,62.8,50,196
N_432,20230731,20190807,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x43B4C050AF5649AB2D52B3E2F1B9E773,DIRECCION DE ESTUDIOS Y PROYECTOS,20190807,20190809,20190821,18,T,300,0,180,120,0
N_433,20230731,20190606,2019,PIURA,AYABACA,MONTERO,200205,0x44444FF5E6CA40776C6D56B65125E463,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20190610,20190611,20190624,18,T,160,0,160,0,0
N_434,20230731,20190412,2019,LIMA,LIMA,LIMA,150101,0x444FFBDD2B51739BD85B2DEF9C14A4CD,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20190421,20190422,20190502,0,T,320,300,104,120,96
N_435,20230731,20221014,2022,LIMA,LIMA,LIMA,150101,0x444FFBDD2B51739BD85B2DEF9C14A4CD,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20221025,20221031,20221103,0,T,1613.33,600,546,599.5,467.83
N_436,20230731,20221014,2022,LIMA,LIMA,LIMA,150101,0x45AD6BCA67C5CDBD976D7297684B7E5C,OFICINA DE PROGRAMACIÓN Y SEGUIMIENTO DE CONTRATOS DE INVERSIÓN,20221025,20221031,20221107,18,T,1613.33,600,546,599.5,467.83
N_437,20230731,20211130,2021,PIURA,PAITA,PAITA,200501,0x46B8F5B4CB2E23CD6CC7EAC5AA091C29,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20211201,20211229,20220602,0,T,1360,206,851,80,300
N_438,20230731,20211130,2021,PIURA,TALARA,LOS ORGANOS,200705,0x46B8F5B4CB2E23CD6CC7EAC5AA091C29,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20211201,20211229,20220602,0,T,1360,206,851,80,300
N_439,20230731,20211130,2021,PIURA,TALARA,PARINAS,200701,0x46B8F5B4CB2E23CD6CC7EAC5AA091C29,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20211201,20211229,20220602,0,T,1360,206,851,80,300
N_440,20230731,20211130,2021,PIURA,SECHURA,SECHURA,200801,0x46B8F5B4CB2E23CD6CC7EAC5AA091C29,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20211201,20211229,20220602,0,T,1360,206,851,80,300
N_441,20230731,20211130,2021,PIURA,SECHURA,SECHURA,200801,0x46B8F5B4CB2E23CD6CC7EAC5AA091C29,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20211201,20211229,20220602,0,T,1360,206,851,80,300
N_442,20230731,20211130,2021,PIURA,TALARA,LOS ORGANOS,200705,0x46B8F5B4CB2E23CD6CC7EAC5AA091C29,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20211201,20211229,20220602,0,T,1360,206,851,80,300
N_443,20230731,20211130,2021,PIURA,TALARA,MANCORA,200706,0x46B8F5B4CB2E23CD6CC7EAC5AA091C29,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20211201,20211229,20220602,0,T,1360,206,851,80,300
N_444,20230731,20191016,2019,PIURA,TALARA,LOS ORGANOS,200705,0x46B8F5B4CB2E23CD6CC7EAC5AA091C29,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20191016,20191018,20191122,0,T,360,36,180,80,60
N_445,20230731,20191016,2019,PIURA,PAITA,PAITA,200501,0x46B8F5B4CB2E23CD6CC7EAC5AA091C29,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20191024,20191025,20200110,0,T,240,20,60,0,40
N_446,20230731,20191016,2019,PIURA,TALARA,LOBITOS,200704,0x46B8F5B4CB2E23CD6CC7EAC5AA091C29,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20191029,20191030,20201209,0,T,240,21,120,40,40
N_447,20230731,20220805,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x476B40583CB997848E3168842CCB6D41,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20220804,20220805,20220806,0,T,200,0,100,120,0
N_448,20230731,20221115,2022,LIMA,LIMA,LIMA,150101,0x476B40583CB997848E3168842CCB6D41,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20221121,20221122,20221220,0,A,640,1500,140.4,117,382.6
N_449,20230731,20191206,2019,PIURA,AYABACA,AYABACA,200201,0x4870796079B027965F6ECE9A7D08B72F,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20191204,20191207,20191230,0,T,319.98,0,180,0,0
N_450,20230731,20221012,2022,LIMA,LIMA,LIMA,150101,0x4C9776DAB260267BC4C24DF6B6F3F4F3,INSTITUTO REGIONAL DE CIENCIA   TECONOLOGIA E INNOVACION,20221016,20221023,20221122,9,A,11544,13500,1312.91,506.73,612.76
N_451,20230731,20230606,2023,LIMA,LIMA,LIMA,150101,0x4C9776DAB260267BC4C24DF6B6F3F4F3,INSTITUTO REGIONAL DE CIENCIA   TECONOLOGIA E INNOVACION,20230613,20230615,20230622,0,A,666.67,950,242.9,373.66,192
N_452,20230731,20220620,2022,LIMA,LIMA,LIMA,150101,0x4C9776DAB260267BC4C24DF6B6F3F4F3,UNIDAD FORMULADORA,20220621,20220624,20220711,18,T,960,300,230.7,240,288
N_453,20230731,20191121,2019,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,0x4DB78D793EA21B211DECA1A441B943E9,DIRECCION DE OBRAS,20191124,20191129,20191206,9,T,1600,250,560,560,480
N_454,20230731,20230321,2023,LIMA,LIMA,LIMA,150101,0x4DD50AD8D11C5F81A03F7680C38BF047,OFICINA DE TESORERIA,20230321,20230324,20230329,0,T,960,360,373.9,447,288
N_455,20230731,20221109,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x4EE5B475457DBD5833FF72CC23CCAFEB,ARCHIVO REGIONAL,20221121,20221122,20221201,0,T,240,80,100,100,40
N_456,20230731,20220607,2022,LIMA,HUARAL,CHANCAY,150605,0x4EE5B475457DBD5833FF72CC23CCAFEB,ARCHIVO REGIONAL,20220612,20220615,20220622,9,T,960,400,424.7,247.8,288
N_457,20230731,20190718,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x4EE5B475457DBD5833FF72CC23CCAFEB,ARCHIVO REGIONAL,20190722,20190723,20190813,0,T,160,60,60,40,40
N_458,20230731,20220606,2022,LIMA,LIMA,LIMA,150101,0x4FEF98F43F9806B32747D65707A0A7C2,GERENCIA GENERAL REGIONAL,20220526,20220528,20220701,0,A,640,1609.63,660.3,360,96
N_459,20230731,20211103,2021,LIMA,LIMA,LIMA,150101,0x501306551C106418E7C79A788AE0FEB7,DIRECCION DE OBRAS,20211104,20211106,20211112,18,A,640,1220,206,130,190
N_460,20230731,20220608,2022,LIMA,LIMA,SAN LUIS,150134,0x5085F3FC5A57E35099B2BF58FC0EC3F7,DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO,20220621,20220624,20220628,0,A,960,1150,352,320,288
N_461,20230731,20220713,2022,LIMA,LIMA,LIMA,150101,0x5085F3FC5A57E35099B2BF58FC0EC3F7,DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO,20220713,20220715,20220811,0,A,640,1400,339.5,200,192
N_462,20230731,20220909,2022,LIMA,LIMA,SANTIAGO DE SURCO,150140,0x5085F3FC5A57E35099B2BF58FC0EC3F7,DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO,20220921,20220923,20220929,0,A,960,1460,214.99,160,288
N_463,20230731,20221124,2022,AREQUIPA,AREQUIPA,AREQUIPA,40101,0x5085F3FC5A57E35099B2BF58FC0EC3F7,DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO,20221129,20221202,20221207,0,A,960,1750,248.5,450,288
N_464,20230731,20230602,2023,LIMA,LIMA,LIMA,150101,0x512EC145A1B9B371921C719DCC4899CB,DIRECCION DE ESTUDIOS Y PROYECTOS,20230604,20230607,20230711,15,A,960,1000,405.5,0,315
N_465,20230731,20220727,2022,LIMA,LIMA,LIMA,150101,0x5399091116FFF112A9D6D5914B350DF1,SUB GERENCIA REGIONAL DE DESARROLLO INSTITUCIONAL,20220803,20220804,20220822,0,A,640,1350,120.8,110,242
N_466,20230731,20190808,2019,PIURA,AYABACA,AYABACA,200201,0x5399091116FFF112A9D6D5914B350DF1,CENTRO REGIONAL DE PLANEAMIENTO ESTRATEGICO,20190815,20190816,20190902,0,T,200,0,80,40,0
N_467,20230731,20190527,2019,LIMA,LIMA,LINCE,150116,0x5399091116FFF112A9D6D5914B350DF1,CENTRO REGIONAL DE PLANEAMIENTO ESTRATEGICO,20190528,20190531,20190627,0,A,960,800,178.5,320,338
N_468,20230731,20230518,2023,LIMA,LIMA,LIMA,150101,0x54DF0DE61DE8C9B2F1671811A7D72650,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20230527,20230531,20230606,0,T,1280,300,387,540,353
N_469,20230731,20230608,2023,LIMA,LIMA,LIMA,150101,0x54DF0DE61DE8C9B2F1671811A7D72650,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20230611,20230614,20230627,0,A,960,1200,330.3,540,288
N_470,20230731,20221128,2022,LIMA,LIMA,LIMA,150101,0x54E53D6FCBB4377607D17A895B6BBEEA,INSTITUTO REGIONAL DE CIENCIA   TECONOLOGIA E INNOVACION,20221129,20221201,20221214,0,A,960,1700,181,120,272
N_471,20230731,20200121,2020,LIMA,LIMA,LIMA,150101,0x54E53D6FCBB4377607D17A895B6BBEEA,INSTITUTO REGIONAL DE CIENCIA   TECONOLOGIA E INNOVACION,20200130,20200131,20200225,0,A,640,948,24.8,218,192
N_472,20230731,20230530,2023,LIMA,LIMA,LIMA,150101,0x5501601E946E27C72A0E45ACC0238B22,SECRETARIA DE CONSEJO REGIONAL,20230531,20230602,20230628,0,A,640,1099,128.4,0,192
N_473,20230731,20221020,2022,LIMA,LIMA,LIMA,150101,0x56986E7AE33A9FE7CA89E1F4C6DFCF33,GERENCIA REGIONAL DE DESAROLLO ECONOMICO,20221025,20221031,20221110,0,T,1626.67,600,517.4,720,480
N_474,20230731,20210920,2021,PIURA,AYABACA,PAIMAS,200207,0x5782655F3E55CD2E25E394C94F56FADF,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20210922,20210924,20211015,0,T,259.98,0,50,0,0
N_475,20230731,20211201,2021,CUSCO,CUSCO,CUSCO,80101,0x5782655F3E55CD2E25E394C94F56FADF,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20211209,20211211,20211216,0,A,640,0,218,240,192
N_476,20230731,20220323,2022,PIURA,AYABACA,AYABACA,200201,0x5782655F3E55CD2E25E394C94F56FADF,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20220323,20220324,20220408,0,T,160,0,125,40,0
N_477,20230731,20220330,2022,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,0x5782655F3E55CD2E25E394C94F56FADF,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20220411,20220413,20220424,0,T,653.33,160,254,240,192
N_478,20230731,20220201,2022,LIMA,LIMA,LIMA,150101,0x5782655F3E55CD2E25E394C94F56FADF,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20220131,20220201,20220217,0,A,320,1100,140.4,150,29.6
N_479,20230731,20200122,2020,LIMA,LIMA,LIMA,150101,0x5782655F3E55CD2E25E394C94F56FADF,GERENCIA REG. DE SANEAMIENTO FISICO LEGAL DE LA PROPIEDAD RURAL Y PRO RURAL,20200120,20200121,20201110,9,A,640,980,0,0,0
N_480,20230731,20190604,2019,LIMA,LIMA,LIMA,150101,0x5782655F3E55CD2E25E394C94F56FADF,GERENCIA REG. DE SANEAMIENTO FISICO LEGAL DE LA PROPIEDAD RURAL Y PRO RURAL,20190605,20190607,20190617,9,T,640,300,210.1,205,192
N_481,20230731,20190704,2019,LIMA,LIMA,LIMA,150101,0x5782655F3E55CD2E25E394C94F56FADF,GERENCIA REG. DE SANEAMIENTO FISICO LEGAL DE LA PROPIEDAD RURAL Y PRO RURAL,20190704,20190705,20190715,9,T,640,0,444,0,192
N_482,20230731,20230704,2023,CUSCO,CUSCO,CUSCO,80101,0x5787F627F0161856407C372A33051F70,SECRETARIA DE CONSEJO REGIONAL,20230706,20230709,20230808,0,A,1280,1690,272.8,600,384
N_483,20230731,20230418,2023,LIMA,LIMA,LIMA,150101,0x57C91F7A84E54018E587AAC0A867ABC7,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20230417,20230421,20230816,0,T,1600,300,485,440,480
N_484,20230731,20210920,2021,PIURA,AYABACA,AYABACA,200201,0x57C91F7A84E54018E587AAC0A867ABC7,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20210921,20210921,20210928,18,T,60,0,0,0,0
N_485,20230731,20210920,2021,PIURA,AYABACA,PAIMAS,200207,0x57C91F7A84E54018E587AAC0A867ABC7,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20210922,20210922,20210928,18,T,60,0,0,0,0
N_486,20230731,20210920,2021,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x57C91F7A84E54018E587AAC0A867ABC7,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20210923,20210924,20230413,18,T,200,0,0,0,0
N_487,20230731,20190404,2019,PIURA,TALARA,LA BREA,200703,0x57C91F7A84E54018E587AAC0A867ABC7,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190405,20190405,20190510,18,T,80,0,60,0,20
N_488,20230731,20190404,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x57C91F7A84E54018E587AAC0A867ABC7,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190331,20190401,20190509,18,T,140,0,80,40,20
N_489,20230731,20190404,2019,PIURA,AYABACA,AYABACA,200201,0x57C91F7A84E54018E587AAC0A867ABC7,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190402,20190402,20190510,18,T,80,0,60,0,20
N_490,20230731,20190404,2019,PIURA,MORROPON,CHULUCANAS,200401,0x57C91F7A84E54018E587AAC0A867ABC7,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190403,20190403,20190522,18,T,80,0,0,0,0
N_491,20230731,20190218,2019,PIURA,AYABACA,AYABACA,200201,0x57C91F7A84E54018E587AAC0A867ABC7,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190217,20190218,20190326,0,T,160,0,120,40,0
N_492,20230731,20220422,2022,LIMA,LIMA,LIMA,150101,0x585E12679B2C367EC7A9D4CCCD0F76C8,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20220413,20220416,20221213,0,A,1280,1200,204,150,384
N_493,20230731,20200217,2020,LIMA,LIMA,LIMA,150101,0x5A2CBB59400C13ECE1E02456EA187769,OFICINA DE TESORERIA,20200219,20200221,20200311,0,T,640,300,278.5,170,466
N_494,20230731,20230321,2023,LIMA,LIMA,LIMA,150101,0x5A2CBB59400C13ECE1E02456EA187769,OFICINA DE TESORERIA,20230321,20230324,20230328,0,T,960,360,433.7,245,281.3
N_495,20230731,20190301,2019,LIMA,LIMA,LIMA,150101,0x5A2CBB59400C13ECE1E02456EA187769,OFICINA DE TESORERIA,20190303,20190306,20190325,0,T,960,310,494.87,300,497
N_496,20230731,20191217,2019,ANCASH,SANTA,CHIMBOTE,21801,0x5A2CBB59400C13ECE1E02456EA187769,OFICINA DE TESORERIA,20191208,20191210,20191227,0,T,640,100,295,140,192
N_497,20230731,20190219,2019,LIMA,LIMA,LIMA,150101,0x5AF24BC49F7E664AD22F37665D6308A8,DIRECCION DE OBRAS,20190220,20190222,20190320,18,T,640,300,280,300,360
N_498,20230731,20190315,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x5C63FE9889D34C9C81ADCF83F85AA44B,DIRECCION DE OBRAS,20190313,20190314,20190408,18,T,160,0,120,40,0
N_499,20230731,20190325,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x5C63FE9889D34C9C81ADCF83F85AA44B,DIRECCION DE OBRAS,20190321,20190322,20190423,18,T,160,0,120,40,0
N_500,20230731,20190517,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x5C63FE9889D34C9C81ADCF83F85AA44B,DIRECCION DE OBRAS,20190516,20190517,20190531,18,T,160,0,120,40,0
N_501,20230731,20200219,2020,PIURA,HUANCABAMBA,SONDORILLO,200308,0x5C63FE9889D34C9C81ADCF83F85AA44B,DIRECCION DE OBRAS,20200220,20200221,20200302,18,T,160,0,120,40,0
N_502,20230731,20190125,2019,LIMA,LIMA,LIMA,150101,0x5D90BFF51F05B2AC1D4EFF22D2CF85DC,OFICINA DE TESORERIA,20190125,20190126,20190213,0,A,640,950,243,0,250
N_503,20230731,20190125,2019,LIMA,LIMA,LIMA,150101,0x5D90BFF51F05B2AC1D4EFF22D2CF85DC,OFICINA DE TESORERIA,20190120,20190122,20190212,0,A,640,930,424.3,0,165
N_504,20230731,20190204,2019,LIMA,LIMA,LIMA,150101,0x5D90BFF51F05B2AC1D4EFF22D2CF85DC,OFICINA DE TESORERIA,20190203,20190205,20190221,0,A,640,900,388.2,0,196
N_505,20230731,20191018,2019,LIMA,LIMA,LIMA,150101,0x5D90BFF51F05B2AC1D4EFF22D2CF85DC,OFICINA DE TESORERIA,20191027,20191031,20191112,0,T,1280,300,626.1,240,288
N_506,20230731,20200218,2020,LIMA,LIMA,LIMA,150101,0x609944D2EB3631B1E98E45BA0035F897,GERENCIA REGIONAL DE DESAROLLO ECONOMICO,20200209,20200212,20200309,0,A,960,1150.31,374.4,180,288
N_507,20230731,20200218,2020,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x609944D2EB3631B1E98E45BA0035F897,GERENCIA REGIONAL DE DESAROLLO ECONOMICO,20200217,20200218,20200310,0,T,320,50,101,120,96
N_508,20230731,20220615,2022,LIMA,LIMA,LIMA,150101,0x609944D2EB3631B1E98E45BA0035F897,GERENCIA REGIONAL DE DESAROLLO ECONOMICO,20220621,20220624,20220816,0,A,960,1450,259.9,260,288
N_509,20230731,20220919,2022,LIMA,LIMA,LIMA,150101,0x609944D2EB3631B1E98E45BA0035F897,GERENCIA REGIONAL DE DESAROLLO ECONOMICO,20220920,20220922,20221018,0,A,640,1900,225.9,180,192
N_510,20230731,20200303,2020,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,10101,0x62EC2AC9BD056D91F1291EC9691DBE9E,SUB GERENCIA REGIONAL DE PLANEAMIENTO  PROGRAMACION E INVERSION,20200303,20200306,20210805,0,T,960,200,390,100,288
N_511,20230731,20220929,2022,LIMA,LIMA,LIMA,150101,0x6421E9F9510FC779A7A45DEED114CF54,SUB GERENCIA REGIONAL DE COOP. TECNICA INTERNACIONAL,20220930,20221001,20221027,0,A,640,1540,210.5,150,192
N_512,20230731,20230512,2023,LIMA,LIMA,LIMA,150101,0x6421E9F9510FC779A7A45DEED114CF54,SUB GERENCIA REGIONAL DE COOP. TECNICA INTERNACIONAL,20230510,20230513,20230514,0,A,960,1296.64,0,422.4,288
N_513,20230731,20230502,2023,LIMA,LIMA,LIMA,150101,0x6421E9F9510FC779A7A45DEED114CF54,SUB GERENCIA REGIONAL DE COOP. TECNICA INTERNACIONAL,20230424,20230429,20230501,0,A,1600,1000,591.4,690,288
N_514,20230731,20230206,2023,LIMA,LIMA,LIMA,150101,0x6421E9F9510FC779A7A45DEED114CF54,SUB GERENCIA REGIONAL DE COOP. TECNICA INTERNACIONAL,20230208,20230211,20230302,0,A,973.33,1498.01,324.9,450,288
N_515,20230731,20191118,2019,LIMA,LIMA,LIMA,150101,0x6421E9F9510FC779A7A45DEED114CF54,SUB GERENCIA REGIONAL DE COOP. TECNICA INTERNACIONAL,20191119,20191121,20191212,9,A,640,1060.5,109.49,180,191
N_516,20230731,20221128,2022,LIMA,LIMA,LIMA,150101,0x64717AC1CC262553ED21D487D25D9025,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20221129,20221201,20221213,9,T,640,0,240,200,192
N_517,20230731,20221017,2022,LIMA,LIMA,JESUS MARIA,150113,0x64717AC1CC262553ED21D487D25D9025,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20221014,20221017,20221115,0,T,960,150,288,300,192
N_518,20230731,20230713,2023,PIURA,AYABACA,MONTERO,200205,0x64A1092E81C82C1ED4CB695D5C94BCCB,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDS,20230711,20230712,20230814,0,T,200,0,100,50,0
N_519,20230731,20200122,2020,LIMA,LIMA,LIMA,150101,0x661478BDB119B5685A1ED64378073BF5,OFICINA DE CONTABILIDAD,20200121,20200124,20200210,0,T,960,300,499.5,150,288
N_520,20230731,20191014,2019,LIMA,LIMA,LIMA,150101,0x661478BDB119B5685A1ED64378073BF5,OFICINA DE CONTABILIDAD,20191014,20191018,20191028,9,T,1280,300,438,260,288
N_521,20230731,20190306,2019,LIMA,LIMA,LIMA,150101,0x661478BDB119B5685A1ED64378073BF5,OFICINA DE CONTABILIDAD,20190305,20190308,20190328,0,T,960,310,394.5,240,288
N_522,20230731,20190207,2019,LIMA,LIMA,LIMA,150101,0x6678B7187BBDBFB4E702529F1450F43F,OFICINA DE CONTABILIDAD,20190206,20190208,20190215,0,A,640,1020,231.1,175,233.9
N_523,20230731,20191127,2019,LIMA,LIMA,LIMA,150101,0x6678B7187BBDBFB4E702529F1450F43F,OFICINA DE CONTABILIDAD,20191203,20191206,20191226,9,T,973.33,300,475.33,240,514.67
N_524,20230731,20220725,2022,PIURA,HUANCABAMBA,HUARMACA,200304,0x676C71C40ACB6EAFDA2459C1D36AD462,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20220804,20220805,20220812,0,T,200,0,100,40,0
